order_id,store_id,partner_id,category,order_time,promised_time,delivered_time,delivered_time_dt,delivery_minutes,vehicle_type,at_risk,order_hour,city,locality,is_on_time,predicted_at_risk
O01704,S005,P021,Dairy,2026-06-07 19:50:00,2026-06-07 20:00:00,2026-06-07 20:02:57,2026-06-07 20:02:57,12.95,bicycle,1,19,Mumbai,Malad,0,
O01180,S010,P033,Fruits & Vegetables,2026-06-19 11:26:00,2026-06-19 11:36:00,2026-06-19 11:36:23,2026-06-19 11:36:23,10.383333333333333,scooter,1,11,Mumbai,Goregaon,0,
O00232,S005,P007,Grocery,2026-06-10 21:55:00,2026-06-10 22:05:00,2026-06-10 22:10:11,2026-06-10 22:10:11,15.183333333333334,bike,1,21,Mumbai,Malad,0,
O00857,S017,P041,Grocery,2026-06-10 13:43:00,2026-06-10 13:53:00,2026-06-10 13:51:53,2026-06-10 13:51:53,8.883333333333333,bike,0,13,Bengaluru,JP Nagar,1,
O00035,S008,P018,Dairy,2026-06-26 18:24:00,2026-06-26 18:34:00,2026-06-26 18:35:22,2026-06-26 18:35:22,11.366666666666667,scooter,1,18,Mumbai,Worli,0,
O00929,S017,P031,Fruits & Vegetables,2026-06-07 11:04:00,2026-06-07 11:14:00,2026-06-07 11:14:38,2026-06-07 11:14:38,10.633333333333333,bike,1,11,Bengaluru,JP Nagar,0,0.0
O00096,S017,P042,Bakery,2026-06-30 10:37:00,2026-06-30 10:47:00,2026-06-30 10:45:21,2026-06-30 10:45:21,8.35,bike,0,10,Bengaluru,JP Nagar,1,
O01627,S003,P020,Dairy,2026-06-26 11:25:00,2026-06-26 11:35:00,2026-06-26 11:34:04,2026-06-26 11:34:04,9.066666666666666,bike,0,11,Mumbai,Powai,1,
O01798,S013,P041,Fruits & Vegetables,2026-06-24 10:50:00,2026-06-24 11:00:00,2026-06-24 11:01:10,2026-06-24 11:01:10,11.166666666666666,bike,1,10,Bengaluru,Whitefield,0,
O01216,S016,P019,Dairy,2026-06-07 09:47:00,2026-06-07 09:57:00,2026-06-07 09:56:30,2026-06-07 09:56:30,9.5,bike,0,9,Bengaluru,Marathahalli,1,
O00909,S016,P018,Beverages,2026-06-25 19:41:00,2026-06-25 19:51:00,2026-06-25 19:51:56,2026-06-25 19:51:56,10.933333333333334,scooter,1,19,Bengaluru,Marathahalli,0,
O00009,S019,P015,Grocery,2026-06-03 18:03:00,2026-06-03 18:13:00,2026-06-03 18:12:25,2026-06-03 18:12:25,9.416666666666666,bike,0,18,Bengaluru,Yelahanka,1,
O01058,S008,P059,Grocery,2026-06-09 16:37:00,2026-06-09 16:47:00,2026-06-09 16:45:23,2026-06-09 16:45:23,8.383333333333333,bicycle,0,16,Mumbai,Worli,1,
O01392,S007,P043,Household,2026-06-12 08:20:00,2026-06-12 08:30:00,2026-06-12 08:32:32,2026-06-12 08:32:32,12.533333333333331,bike,1,8,Mumbai,Borivali,0,
O00050,S014,P015,Dairy,2026-06-26 22:33:00,2026-06-26 22:43:00,2026-06-26 22:44:35,2026-06-26 22:44:35,11.583333333333334,bike,1,22,Bengaluru,HSR Layout,0,
O00787,S008,P032,Dairy,2026-06-26 15:02:00,2026-06-26 15:12:00,2026-06-26 15:10:10,2026-06-26 15:10:10,8.166666666666666,scooter,0,15,Mumbai,Worli,1,
O01542,S004,P023,Snacks,2026-06-24 19:46:00,2026-06-24 19:56:00,2026-06-24 20:01:37,2026-06-24 20:01:37,15.616666666666667,bike,1,19,Mumbai,Dadar,0,
O00619,S017,P035,Household,2026-06-26 14:16:00,2026-06-26 14:26:00,2026-06-26 14:23:31,2026-06-26 14:23:31,7.516666666666667,bike,0,14,Bengaluru,JP Nagar,1,0.0
O01201,S004,P043,Dairy,2026-06-30 15:46:00,2026-06-30 15:56:00,2026-06-30 15:49:42,2026-06-30 15:49:42,3.7,bike,0,15,Mumbai,Dadar,1,
O01025,S010,P027,Fruits & Vegetables,2026-06-29 18:35:00,2026-06-29 18:45:00,2026-06-29 18:45:13,2026-06-29 18:45:13,10.216666666666669,bike,1,18,Mumbai,Goregaon,0,
O01013,S008,P008,Personal Care,2026-06-16 10:21:00,2026-06-16 10:31:00,2026-06-16 10:30:22,2026-06-16 10:30:22,9.366666666666667,bike,0,10,Mumbai,Worli,1,0.0
O00792,S015,P025,Household,2026-06-17 18:02:00,2026-06-17 18:12:00,2026-06-17 18:13:15,2026-06-17 18:13:15,11.25,scooter,1,18,Bengaluru,Jayanagar,0,
O01114,S018,P006,Dairy,2026-06-25 06:28:00,2026-06-25 06:38:00,2026-06-25 06:34:37,2026-06-25 06:34:37,6.616666666666666,bike,0,6,Bengaluru,Electronic City,1,0.0
O00551,S018,P019,Dairy,2026-06-10 18:58:00,2026-06-10 19:08:00,2026-06-10 19:10:34,2026-06-10 19:10:34,12.566666666666666,bike,1,18,Bengaluru,Electronic City,0,
O00567,S005,P048,Bakery,2026-06-12 04:48:00,2026-06-12 04:58:00,2026-06-12 04:54:22,2026-06-12 04:54:22,6.366666666666666,bike,0,4,Mumbai,Malad,1,0.0
O00565,S017,P006,Fruits & Vegetables,2026-06-12 15:42:00,2026-06-12 15:52:00,2026-06-12 15:54:15,2026-06-12 15:54:15,12.25,bike,1,15,Bengaluru,JP Nagar,0,
O00451,S009,P034,Bakery,2026-06-30 20:50:00,2026-06-30 21:00:00,2026-06-30 21:05:51,2026-06-30 21:05:51,15.85,bike,1,20,Mumbai,Kurla,0,
O00674,S009,P059,Dairy,2026-06-04 04:22:00,2026-06-04 04:32:00,2026-06-04 04:30:37,2026-06-04 04:30:37,8.616666666666667,bicycle,0,4,Mumbai,Kurla,1,
O00545,S014,P042,Snacks,2026-06-24 18:01:00,2026-06-24 18:11:00,2026-06-24 18:10:44,2026-06-24 18:10:44,9.733333333333333,bike,0,18,Bengaluru,HSR Layout,1,
O01776,S009,P023,Snacks,2026-06-01 07:51:00,2026-06-01 08:01:00,2026-06-01 07:58:09,2026-06-01 07:58:09,7.15,bike,0,7,Mumbai,Kurla,1,
O01571,S001,P026,Personal Care,2026-06-15 12:36:00,2026-06-15 12:46:00,2026-06-15 12:44:24,2026-06-15 12:44:24,8.4,scooter,0,12,Mumbai,Andheri,1,
O00452,S005,P010,Snacks,2026-06-30 07:49:00,2026-06-30 07:59:00,2026-06-30 07:53:33,2026-06-30 07:53:33,4.55,bike,0,7,Mumbai,Malad,1,
O00578,S020,P031,Bakery,2026-06-06 09:26:00,2026-06-06 09:36:00,2026-06-06 09:30:21,2026-06-06 09:30:21,4.35,bike,0,9,Bengaluru,Malleshwaram,1,
O00872,S013,P013,Bakery,2026-06-11 17:32:00,2026-06-11 17:42:00,2026-06-11 17:35:29,2026-06-11 17:35:29,3.4833333333333334,bike,0,17,Bengaluru,Whitefield,1,
O01113,S008,P026,Personal Care,2026-06-10 13:24:00,2026-06-10 13:34:00,2026-06-10 13:28:24,2026-06-10 13:28:24,4.4,scooter,0,13,Mumbai,Worli,1,
O00180,S017,P006,Fruits & Vegetables,2026-06-17 12:23:00,2026-06-17 12:33:00,2026-06-17 12:35:41,2026-06-17 12:35:41,12.683333333333334,bike,1,12,Bengaluru,JP Nagar,0,
O00568,S002,P043,Personal Care,2026-06-17 21:23:00,2026-06-17 21:33:00,2026-06-17 21:36:39,2026-06-17 21:36:39,13.65,bike,1,21,Mumbai,Bandra,0,
O01565,S003,P005,Snacks,2026-06-17 18:48:00,2026-06-17 18:58:00,2026-06-17 18:56:59,2026-06-17 18:56:59,8.983333333333333,bike,0,18,Mumbai,Powai,1,
O00202,S015,P003,Beverages,2026-06-07 05:12:00,2026-06-07 05:22:00,2026-06-07 05:20:08,2026-06-07 05:20:08,8.133333333333333,bike,0,5,Bengaluru,Jayanagar,1,0.0
O00472,S011,P044,Dairy,2026-06-24 03:31:00,2026-06-24 03:41:00,2026-06-24 03:41:28,2026-06-24 03:41:28,10.466666666666669,scooter,1,3,Bengaluru,Koramangala,0,0.0
O01237,S018,P008,Fruits & Vegetables,2026-06-03 11:05:00,2026-06-03 11:15:00,2026-06-03 11:13:23,2026-06-03 11:13:23,8.383333333333333,bike,0,11,Bengaluru,Electronic City,1,
O01750,S004,P016,Personal Care,2026-06-09 08:42:00,2026-06-09 08:52:00,2026-06-09 08:50:24,2026-06-09 08:50:24,8.4,bike,0,8,Mumbai,Dadar,1,
O01519,S014,P035,Snacks,2026-06-28 20:51:00,2026-06-28 21:01:00,2026-06-28 21:04:37,2026-06-28 21:04:37,13.616666666666667,bike,1,20,Bengaluru,HSR Layout,0,
O00714,S010,P040,Grocery,2026-06-23 15:09:00,2026-06-23 15:19:00,2026-06-23 15:14:23,2026-06-23 15:14:23,5.383333333333334,bike,0,15,Mumbai,Goregaon,1,
O00060,S006,P054,Bakery,2026-06-30 07:39:00,2026-06-30 07:49:00,2026-06-30 07:50:06,2026-06-30 07:50:06,11.1,bike,1,7,Mumbai,Chembur,0,
O01474,S001,P024,Fruits & Vegetables,2026-06-19 16:04:00,2026-06-19 16:14:00,2026-06-19 16:11:51,2026-06-19 16:11:51,7.85,bike,0,16,Mumbai,Andheri,1,1.0
O01420,S019,P018,Personal Care,2026-06-03 15:17:00,2026-06-03 15:27:00,2026-06-03 15:26:49,2026-06-03 15:26:49,9.816666666666666,scooter,0,15,Bengaluru,Yelahanka,1,
O01714,S005,P057,Snacks,2026-06-11 22:46:00,2026-06-11 22:56:00,2026-06-11 23:02:28,2026-06-11 23:02:28,16.466666666666665,bicycle,1,22,Mumbai,Malad,0,
O01367,S009,P020,Fruits & Vegetables,2026-06-22 09:57:00,2026-06-22 10:07:00,2026-06-22 10:06:44,2026-06-22 10:06:44,9.733333333333333,bike,0,9,Mumbai,Kurla,1,1.0
O01478,S001,P015,Beverages,2026-06-30 20:24:00,2026-06-30 20:34:00,2026-06-30 20:39:59,2026-06-30 20:39:59,15.983333333333333,bike,1,20,Mumbai,Andheri,0,1.0
O00341,S013,P041,Dairy,2026-06-06 17:27:00,2026-06-06 17:37:00,2026-06-06 17:32:25,2026-06-06 17:32:25,5.416666666666667,bike,0,17,Bengaluru,Whitefield,1,
O00282,S014,P040,Grocery,2026-06-08 09:06:00,2026-06-08 09:16:00,2026-06-08 09:16:15,2026-06-08 09:16:15,10.25,bike,1,9,Bengaluru,HSR Layout,0,
O00819,S013,P021,Snacks,2026-06-22 16:08:00,2026-06-22 16:18:00,2026-06-22 16:13:45,2026-06-22 16:13:45,5.75,bicycle,0,16,Bengaluru,Whitefield,1,
O00003,S010,P054,Personal Care,2026-06-05 12:10:00,2026-06-05 12:20:00,2026-06-05 12:13:39,2026-06-05 12:13:39,3.65,bike,0,12,Mumbai,Goregaon,1,
O01553,S011,P043,Snacks,2026-06-12 18:45:00,2026-06-12 18:55:00,2026-06-12 18:56:57,2026-06-12 18:56:57,11.95,bike,1,18,Bengaluru,Koramangala,0,
O01568,S004,P017,Bakery,2026-06-13 10:05:00,2026-06-13 10:15:00,2026-06-13 10:10:33,2026-06-13 10:10:33,5.55,bike,0,10,Mumbai,Dadar,1,
O01310,S005,P025,Bakery,2026-06-24 19:30:00,2026-06-24 19:40:00,2026-06-24 19:44:41,2026-06-24 19:44:41,14.683333333333334,scooter,1,19,Mumbai,Malad,0,
O00480,S019,P058,Bakery,2026-06-05 11:45:00,2026-06-05 11:55:00,2026-06-05 11:58:55,2026-06-05 11:58:55,13.916666666666666,bike,1,11,Bengaluru,Yelahanka,0,
O01710,S007,P052,Personal Care,2026-06-20 15:54:00,2026-06-20 16:04:00,2026-06-20 16:09:10,2026-06-20 16:09:10,15.166666666666666,bike,1,15,Mumbai,Borivali,0,
O01742,S006,P024,Snacks,2026-06-26 08:31:00,2026-06-26 08:41:00,2026-06-26 08:41:40,2026-06-26 08:41:40,10.666666666666666,bike,1,8,Mumbai,Chembur,0,0.0
O01733,S007,P025,Grocery,2026-06-15 13:12:00,2026-06-15 13:22:00,2026-06-15 13:24:31,2026-06-15 13:24:31,12.516666666666667,scooter,1,13,Mumbai,Borivali,0,1.0
O01731,S007,P013,Beverages,2026-06-06 13:17:00,2026-06-06 13:27:00,2026-06-06 13:29:28,2026-06-06 13:29:28,12.466666666666669,bike,1,13,Mumbai,Borivali,0,
O01244,S014,P046,Bakery,2026-06-06 13:22:00,2026-06-06 13:32:00,2026-06-06 13:32:05,2026-06-06 13:32:05,10.083333333333334,bike,1,13,Bengaluru,HSR Layout,0,
O00784,S001,P019,Bakery,2026-06-03 07:04:00,2026-06-03 07:14:00,2026-06-03 07:09:41,2026-06-03 07:09:41,5.683333333333334,bike,0,7,Mumbai,Andheri,1,0.0
O00106,S017,P018,Grocery,2026-06-10 18:53:00,2026-06-10 19:03:00,2026-06-10 19:00:54,2026-06-10 19:00:54,7.9,scooter,0,18,Bengaluru,JP Nagar,1,
O00664,S016,P060,Snacks,2026-06-15 19:03:00,2026-06-15 19:13:00,2026-06-15 19:11:52,2026-06-15 19:11:52,8.866666666666667,scooter,0,19,Bengaluru,Marathahalli,1,1.0
O01355,S011,P008,Fruits & Vegetables,2026-06-09 15:00:00,2026-06-09 15:10:00,2026-06-09 15:15:39,2026-06-09 15:15:39,15.65,bike,1,15,Bengaluru,Koramangala,0,1.0
O00999,S001,P045,Personal Care,2026-06-28 03:30:00,2026-06-28 03:40:00,2026-06-28 03:35:21,2026-06-28 03:35:21,5.35,bike,0,3,Mumbai,Andheri,1,
O00951,S004,P053,Dairy,2026-06-23 10:04:00,2026-06-23 10:14:00,2026-06-23 10:09:38,2026-06-23 10:09:38,5.633333333333334,scooter,0,10,Mumbai,Dadar,1,0.0
O00957,S019,P015,Grocery,2026-06-01 21:41:00,2026-06-01 21:51:00,2026-06-01 21:48:45,2026-06-01 21:48:45,7.75,bike,0,21,Bengaluru,Yelahanka,1,0.0
O01363,S014,P007,Bakery,2026-06-24 19:59:00,2026-06-24 20:09:00,2026-06-24 20:07:45,2026-06-24 20:07:45,8.75,bike,0,19,Bengaluru,HSR Layout,1,
O00418,S009,P004,Bakery,2026-06-17 12:37:00,2026-06-17 12:47:00,2026-06-17 12:47:02,2026-06-17 12:47:02,10.033333333333331,bike,1,12,Mumbai,Kurla,0,
O00804,S019,P047,Beverages,2026-06-25 13:57:00,2026-06-25 14:07:00,2026-06-25 14:04:12,2026-06-25 14:04:12,7.2,bicycle,0,13,Bengaluru,Yelahanka,1,
O00260,S006,P060,Grocery,2026-06-27 12:31:00,2026-06-27 12:41:00,2026-06-27 12:37:48,2026-06-27 12:37:48,6.8,scooter,0,12,Mumbai,Chembur,1,
O01411,S016,P007,Household,2026-06-07 20:48:00,2026-06-07 20:58:00,2026-06-07 20:53:17,2026-06-07 20:53:17,5.283333333333333,bike,0,20,Bengaluru,Marathahalli,1,
O01122,S007,P031,Personal Care,2026-06-17 16:35:00,2026-06-17 16:45:00,2026-06-17 16:45:47,2026-06-17 16:45:47,10.783333333333331,bike,1,16,Mumbai,Borivali,0,
O01410,S002,P014,Grocery,2026-06-22 09:52:00,2026-06-22 10:02:00,2026-06-22 10:00:26,2026-06-22 10:00:26,8.433333333333334,scooter,0,9,Mumbai,Bandra,1,
O00825,S014,P016,Dairy,2026-06-20 18:38:00,2026-06-20 18:48:00,2026-06-20 18:50:29,2026-06-20 18:50:29,12.483333333333333,bike,1,18,Bengaluru,HSR Layout,0,
O01146,S001,P044,Beverages,2026-06-05 13:11:00,2026-06-05 13:21:00,2026-06-05 13:20:23,2026-06-05 13:20:23,9.383333333333333,scooter,0,13,Mumbai,Andheri,1,
O01217,S001,P024,Snacks,2026-06-22 19:54:00,2026-06-22 20:04:00,2026-06-22 20:10:09,2026-06-22 20:10:09,16.15,bike,1,19,Mumbai,Andheri,0,
O01353,S020,P013,Snacks,2026-06-24 18:39:00,2026-06-24 18:49:00,2026-06-24 18:49:32,2026-06-24 18:49:32,10.533333333333331,bike,1,18,Bengaluru,Malleshwaram,0,1.0
O00632,S018,P060,Beverages,2026-06-18 13:44:00,2026-06-18 13:54:00,2026-06-18 13:51:17,2026-06-18 13:51:17,7.283333333333333,scooter,0,13,Bengaluru,Electronic City,1,
O00184,S015,P003,Fruits & Vegetables,2026-06-12 18:15:00,2026-06-12 18:25:00,2026-06-12 18:22:09,2026-06-12 18:22:09,7.15,bike,0,18,Bengaluru,Jayanagar,1,
O01098,S008,P045,Personal Care,2026-06-15 17:15:00,2026-06-15 17:25:00,2026-06-15 17:22:23,2026-06-15 17:22:23,7.383333333333334,bike,0,17,Mumbai,Worli,1,
O00071,S012,P041,Bakery,2026-06-23 08:11:00,2026-06-23 08:21:00,2026-06-23 08:17:56,2026-06-23 08:17:56,6.933333333333334,bike,0,8,Bengaluru,Indiranagar,1,
O00130,S009,P038,Fruits & Vegetables,2026-06-27 17:23:00,2026-06-27 17:33:00,2026-06-27 17:33:30,2026-06-27 17:33:30,10.5,bike,1,17,Mumbai,Kurla,0,
O01214,S010,P019,Personal Care,2026-06-23 20:25:00,2026-06-23 20:35:00,2026-06-23 20:36:18,2026-06-23 20:36:18,11.3,bike,1,20,Mumbai,Goregaon,0,
O00481,S003,P032,Household,2026-06-21 23:20:00,2026-06-21 23:30:00,2026-06-21 23:28:54,2026-06-21 23:28:54,8.9,scooter,0,23,Mumbai,Powai,1,
O01218,S002,P007,Household,2026-06-16 08:03:00,2026-06-16 08:13:00,2026-06-16 08:14:35,2026-06-16 08:14:35,11.583333333333334,bike,1,8,Mumbai,Bandra,0,0.0
O00945,S012,P031,Household,2026-06-27 11:41:00,2026-06-27 11:51:00,2026-06-27 11:51:08,2026-06-27 11:51:08,10.133333333333333,bike,1,11,Bengaluru,Indiranagar,0,0.0
O01048,S010,P036,Snacks,2026-06-21 16:12:00,2026-06-21 16:22:00,2026-06-21 16:16:30,2026-06-21 16:16:30,4.5,bike,0,16,Mumbai,Goregaon,1,
O01511,S002,P046,Beverages,2026-06-09 01:54:00,2026-06-09 02:04:00,2026-06-09 02:02:50,2026-06-09 02:02:50,8.833333333333334,bike,0,1,Mumbai,Bandra,1,0.0
O01038,S014,P053,Dairy,2026-06-05 15:31:00,2026-06-05 15:41:00,2026-06-05 15:37:23,2026-06-05 15:37:23,6.383333333333334,scooter,0,15,Bengaluru,HSR Layout,1,
O00859,S008,P054,Household,2026-06-14 16:41:00,2026-06-14 16:51:00,2026-06-14 16:48:33,2026-06-14 16:48:33,7.55,bike,0,16,Mumbai,Worli,1,
O00345,S012,P023,Bakery,2026-06-20 08:43:00,2026-06-20 08:53:00,2026-06-20 08:50:00,2026-06-20 08:50:00,7.0,bike,0,8,Bengaluru,Indiranagar,1,
O00076,S007,P006,Personal Care,2026-06-24 12:35:00,2026-06-24 12:45:00,2026-06-24 12:45:27,2026-06-24 12:45:27,10.45,bike,1,12,Mumbai,Borivali,0,1.0
O00393,S011,P016,Fruits & Vegetables,2026-06-30 18:17:00,2026-06-30 18:27:00,2026-06-30 18:27:58,2026-06-30 18:27:58,10.966666666666669,bike,1,18,Bengaluru,Koramangala,0,
O01737,S004,P023,Household,2026-06-10 20:27:00,2026-06-10 20:37:00,2026-06-10 20:42:08,2026-06-10 20:42:08,15.133333333333333,bike,1,20,Mumbai,Dadar,0,
O01293,S009,P056,Personal Care,2026-06-27 13:20:00,2026-06-27 13:30:00,2026-06-27 13:28:27,2026-06-27 13:28:27,8.45,bike,0,13,Mumbai,Kurla,1,
O00206,S017,P018,Snacks,2026-06-24 13:27:00,2026-06-24 13:37:00,2026-06-24 13:38:00,2026-06-24 13:38:00,11.0,scooter,1,13,Bengaluru,JP Nagar,0,
O00298,S010,P010,Personal Care,2026-06-11 09:36:00,2026-06-11 09:46:00,2026-06-11 09:42:08,2026-06-11 09:42:08,6.133333333333334,bike,0,9,Mumbai,Goregaon,1,
O00732,S005,P040,Bakery,2026-06-17 19:31:00,2026-06-17 19:41:00,2026-06-17 19:47:09,2026-06-17 19:47:09,16.15,bike,1,19,Mumbai,Malad,0,
O00209,S012,P040,Fruits & Vegetables,2026-06-09 17:50:00,2026-06-09 18:00:00,2026-06-09 17:59:40,2026-06-09 17:59:40,9.666666666666666,bike,0,17,Bengaluru,Indiranagar,1,0.0
O01435,S012,P057,Household,2026-06-13 16:17:00,2026-06-13 16:27:00,2026-06-13 16:24:15,2026-06-13 16:24:15,7.25,bicycle,0,16,Bengaluru,Indiranagar,1,
O00633,S019,P039,Bakery,2026-06-21 19:56:00,2026-06-21 20:06:00,2026-06-21 20:02:36,2026-06-21 20:02:36,6.6,bike,0,19,Bengaluru,Yelahanka,1,
O00531,S011,P036,Grocery,2026-06-01 19:12:00,2026-06-01 19:22:00,2026-06-01 19:18:33,2026-06-01 19:18:33,6.55,bike,0,19,Bengaluru,Koramangala,1,
O01160,S007,P042,Grocery,2026-06-08 21:38:00,2026-06-08 21:48:00,2026-06-08 21:59:38,2026-06-08 21:59:38,21.633333333333333,bike,1,21,Mumbai,Borivali,0,1.0
O00719,S017,P040,Dairy,2026-06-13 16:02:00,2026-06-13 16:12:00,2026-06-13 16:12:25,2026-06-13 16:12:25,10.416666666666666,bike,1,16,Bengaluru,JP Nagar,0,
O00871,S009,P013,Grocery,2026-06-03 15:28:00,2026-06-03 15:38:00,2026-06-03 15:34:32,2026-06-03 15:34:32,6.533333333333333,bike,0,15,Mumbai,Kurla,1,
O00191,S013,P033,Household,2026-06-08 12:05:00,2026-06-08 12:15:00,2026-06-08 12:12:40,2026-06-08 12:12:40,7.666666666666667,scooter,0,12,Bengaluru,Whitefield,1,0.0
O00338,S004,P029,Bakery,2026-06-11 06:02:00,2026-06-11 06:12:00,2026-06-11 06:06:53,2026-06-11 06:06:53,4.883333333333334,bike,0,6,Mumbai,Dadar,1,
O00192,S011,P051,Dairy,2026-06-05 04:58:00,2026-06-05 05:08:00,2026-06-05 05:07:25,2026-06-05 05:07:25,9.416666666666666,bike,0,4,Bengaluru,Koramangala,1,0.0
O00667,S013,P013,Personal Care,2026-06-17 18:36:00,2026-06-17 18:46:00,2026-06-17 18:43:07,2026-06-17 18:43:07,7.116666666666666,bike,0,18,Bengaluru,Whitefield,1,
O00242,S010,P038,Household,2026-06-17 20:34:00,2026-06-17 20:44:00,2026-06-17 20:52:40,2026-06-17 20:52:40,18.666666666666668,bike,1,20,Mumbai,Goregaon,0,
O00421,S012,P059,Grocery,2026-06-23 18:36:00,2026-06-23 18:46:00,2026-06-23 18:41:05,2026-06-23 18:41:05,5.083333333333333,bicycle,0,18,Bengaluru,Indiranagar,1,
O00626,S009,P039,Fruits & Vegetables,2026-06-09 20:49:00,2026-06-09 20:59:00,2026-06-09 21:06:36,2026-06-09 21:06:36,17.6,bike,1,20,Mumbai,Kurla,0,
O00914,S011,P052,Grocery,2026-06-25 03:27:00,2026-06-25 03:37:00,2026-06-25 03:34:07,2026-06-25 03:34:07,7.116666666666666,bike,0,3,Bengaluru,Koramangala,1,
O01157,S011,P055,Bakery,2026-06-03 11:38:00,2026-06-03 11:48:00,2026-06-03 11:48:57,2026-06-03 11:48:57,10.95,bike,1,11,Bengaluru,Koramangala,0,
O01177,S001,P045,Dairy,2026-06-09 17:43:00,2026-06-09 17:53:00,2026-06-09 17:50:58,2026-06-09 17:50:58,7.966666666666667,bike,0,17,Mumbai,Andheri,1,
O01607,S002,P005,Personal Care,2026-06-27 19:09:00,2026-06-27 19:19:00,2026-06-27 19:22:46,2026-06-27 19:22:46,13.766666666666667,bike,1,19,Mumbai,Bandra,0,
O00655,S005,P017,Grocery,2026-06-16 18:35:00,2026-06-16 18:45:00,2026-06-16 18:41:13,2026-06-16 18:41:13,6.216666666666667,bike,0,18,Mumbai,Malad,1,
O01067,S005,P042,Grocery,2026-06-20 14:57:00,2026-06-20 15:07:00,2026-06-20 15:05:19,2026-06-20 15:05:19,8.316666666666666,bike,0,14,Mumbai,Malad,1,
O00435,S008,P011,Bakery,2026-06-03 19:02:00,2026-06-03 19:12:00,2026-06-03 19:18:54,2026-06-03 19:18:54,16.9,bike,1,19,Mumbai,Worli,0,
O01730,S018,P023,Snacks,2026-06-11 20:59:00,2026-06-11 21:09:00,2026-06-11 21:05:20,2026-06-11 21:05:20,6.333333333333333,bike,0,20,Bengaluru,Electronic City,1,
O00830,S009,P022,Bakery,2026-06-02 07:03:00,2026-06-02 07:13:00,2026-06-02 07:12:24,2026-06-02 07:12:24,9.4,bike,0,7,Mumbai,Kurla,1,0.0
O01212,S016,P047,Fruits & Vegetables,2026-06-10 23:42:00,2026-06-10 23:52:00,2026-06-10 23:56:16,2026-06-10 23:56:16,14.266666666666667,bicycle,1,23,Bengaluru,Marathahalli,0,
O00251,S010,P050,Beverages,2026-06-23 09:45:00,2026-06-23 09:55:00,2026-06-23 09:49:44,2026-06-23 09:49:44,4.733333333333333,bike,0,9,Mumbai,Goregaon,1,0.0
O01418,S014,P013,Beverages,2026-06-07 12:38:00,2026-06-07 12:48:00,2026-06-07 12:50:00,2026-06-07 12:50:00,12.0,bike,1,12,Bengaluru,HSR Layout,0,
O00582,S018,P033,Snacks,2026-06-03 14:08:00,2026-06-03 14:18:00,2026-06-03 14:20:31,2026-06-03 14:20:31,12.516666666666667,scooter,1,14,Bengaluru,Electronic City,0,
O00876,S005,P054,Snacks,2026-06-05 09:30:00,2026-06-05 09:40:00,2026-06-05 09:36:42,2026-06-05 09:36:42,6.7,bike,0,9,Mumbai,Malad,1,
O00439,S018,P017,Beverages,2026-06-10 09:03:00,2026-06-10 09:13:00,2026-06-10 09:09:40,2026-06-10 09:09:40,6.666666666666667,bike,0,9,Bengaluru,Electronic City,1,
O00897,S007,P012,Household,2026-06-01 06:54:00,2026-06-01 07:04:00,2026-06-01 07:05:57,2026-06-01 07:05:57,11.95,bike,1,6,Mumbai,Borivali,0,
O00772,S011,P046,Fruits & Vegetables,2026-06-13 12:34:00,2026-06-13 12:44:00,2026-06-13 12:44:19,2026-06-13 12:44:19,10.316666666666666,bike,1,12,Bengaluru,Koramangala,0,
O01673,S006,P016,Bakery,2026-06-24 22:00:00,2026-06-24 22:10:00,2026-06-24 22:14:31,2026-06-24 22:14:31,14.516666666666667,bike,1,22,Mumbai,Chembur,0,1.0
O01286,S017,P030,Beverages,2026-06-10 20:18:00,2026-06-10 20:28:00,2026-06-10 20:26:45,2026-06-10 20:26:45,8.75,bike,0,20,Bengaluru,JP Nagar,1,
O01271,S007,P006,Grocery,2026-06-13 13:19:00,2026-06-13 13:29:00,2026-06-13 13:29:16,2026-06-13 13:29:16,10.266666666666667,bike,1,13,Mumbai,Borivali,0,
O01034,S013,P034,Personal Care,2026-06-04 11:37:00,2026-06-04 11:47:00,2026-06-04 11:41:55,2026-06-04 11:41:55,4.916666666666667,bike,0,11,Bengaluru,Whitefield,1,
O00415,S003,P018,Fruits & Vegetables,2026-06-05 13:41:00,2026-06-05 13:51:00,2026-06-05 13:53:18,2026-06-05 13:53:18,12.3,scooter,1,13,Mumbai,Powai,0,1.0
O00230,S005,P021,Household,2026-06-24 23:22:00,2026-06-24 23:32:00,2026-06-24 23:30:13,2026-06-24 23:30:13,8.216666666666667,bicycle,0,23,Mumbai,Malad,1,
O01680,S015,P045,Beverages,2026-06-19 10:02:00,2026-06-19 10:12:00,2026-06-19 10:13:22,2026-06-19 10:13:22,11.366666666666667,bike,1,10,Bengaluru,Jayanagar,0,
O01441,S017,P043,Dairy,2026-06-03 18:09:00,2026-06-03 18:19:00,2026-06-03 18:20:14,2026-06-03 18:20:14,11.233333333333333,bike,1,18,Bengaluru,JP Nagar,0,0.0
O01548,S018,P040,Personal Care,2026-06-23 08:26:00,2026-06-23 08:36:00,2026-06-23 08:32:03,2026-06-23 08:32:03,6.05,bike,0,8,Bengaluru,Electronic City,1,
